SNo|Pullout Date|Pullout Count|Agreement No|Short Agreement No|GNSA Ref No|Reason|Error
11973|2021-09-20|1|XTRAUDN00004006591|4006591|21021001862|CHOLA REQUEST|Duplicate record
11974|2021-09-20|1|XTRAGAN00004007881|4007881|21021001924|CHOLA REQUEST|Duplicate record
11975|2021-09-20|1|XVFPKOT00004007587|4007587|21021101698|CHOLA REQUEST|Duplicate record
11976|2021-09-20|1|XVFPERA00004007491|4007491|21021500448|CHOLA REQUEST|Duplicate record
11977|2021-09-20|1|XSHUMLE00004009685|4009685|21021500654|CHOLA REQUEST|Duplicate record
11978|2021-09-20|1|XVFPNKF00004008955|4008955|21021500700|CHOLA REQUEST|Duplicate record
11979|2021-09-20|1|XVFPBNR00004007669|4007669|21021500745|CHOLA REQUEST|Duplicate record
11980|2021-09-20|1|XSHUKKV00004008857|4008857|21021501113|CHOLA REQUEST|Duplicate record
11981|2021-09-20|1|XSHUGAN00004012661|4012661|21021501392|CHOLA REQUEST|Duplicate record
11982|2021-09-20|1|XSHUKTP00004011580|4011580|21021501524|CHOLA REQUEST|Duplicate record
11983|2021-09-20|1|XVFPOTT00004012732|4012732|21021501784|CHOLA REQUEST|Duplicate record
11984|2021-09-20|1|XVFPKNI00004011505|4011505|21021502121|CHOLA REQUEST|Duplicate record
11985|2021-09-20|1|XTRAPLR00004012875|4012875|21021700057|CHOLA REQUEST|Duplicate record
11986|2021-09-20|1|XTRAEHK00004008542|4008542|21021701074|CHOLA REQUEST|Duplicate record
11987|2021-09-20|1|XTRAHSR00004015581|4015581|21021701245|CHOLA REQUEST|Duplicate record
11988|2021-09-20|1|XVFPPAR00004011736|4011736|21022000225|CHOLA REQUEST|Duplicate record
11989|2021-09-20|1|XVFPKAR00004016881|4016881|21022000458|CHOLA REQUEST|Duplicate record
11990|2021-09-20|1|XSHUPUT00004013575|4013575|21022000460|CHOLA REQUEST|Duplicate record
11991|2021-09-20|1|X0CEHRD00004014626|4014626|21022001091|CHOLA REQUEST|Duplicate record
11992|2021-09-20|1|XVFPUDU00004019958|4019958|21022001359|CHOLA REQUEST|Duplicate record
11993|2021-09-20|1|XTRASHM00004018470|4018470|21022001366|CHOLA REQUEST|Duplicate record
11994|2021-09-20|1|XSHUBEG00004013701|4013701|21022200702|CHOLA REQUEST|Duplicate record
11995|2021-09-20|1|XSHUPRM00004024352|4024352|21022200734|CHOLA REQUEST|Duplicate record
11996|2021-09-20|1|XVFPPEV00004020156|4020156|21022200933|CHOLA REQUEST|Duplicate record
11997|2021-09-20|1|XTRAAJM00004018252|4018252|21022400232|CHOLA REQUEST|Duplicate record
11998|2021-09-20|1|XTRAPAI00004025519|4025519|21022400358|CHOLA REQUEST|Duplicate record
11999|2021-09-20|1|XVFPKAH00004019697|4019697|21022400418|CHOLA REQUEST|Duplicate record
12000|2021-09-20|1|XVFPAZL00004020406|4020406|21022400533|CHOLA REQUEST|Duplicate record
12001|2021-09-20|1|XSHULTR00004021988|4021988|21022400667|CHOLA REQUEST|Duplicate record
12002|2021-09-20|1|XVFPJDR00004023230|4023230|21022400688|CHOLA REQUEST|Duplicate record
12003|2021-09-20|1|XSHUKNN00004022399|4022399|21022400692|CHOLA REQUEST|Duplicate record
12004|2021-09-20|1|XVFPCIH00004023170|4023170|21022400746|CHOLA REQUEST|Duplicate record
12005|2021-09-20|1|XSHUCUT00004020350|4020350|21022400758|CHOLA REQUEST|Duplicate record
12006|2021-09-20|1|XTRAARF00004023951|4023951|21022600460|CHOLA REQUEST|Duplicate record
12007|2021-09-20|1|XSHUNGL00004028033|4028033|21022602673|CHOLA REQUEST|Duplicate record
12008|2021-09-20|1|XVFPGOP00004022297|4022297|21030100242|CHOLA REQUEST|Duplicate record
12009|2021-09-20|1|XTRAJRP00004027823|4027823|21030100403|CHOLA REQUEST|Duplicate record
12010|2021-09-20|1|XVFPDHS00004030102|4030102|21030100862|CHOLA REQUEST|Duplicate record
12011|2021-09-20|1|XVFPHGD00004025445|4025445|21030100890|CHOLA REQUEST|Duplicate record
12012|2021-09-20|1|XVFPHGD00004025817|4025817|21030100891|CHOLA REQUEST|Duplicate record
12013|2021-09-20|1|XVFPUIA00004025374|4025374|21030101940|CHOLA REQUEST|Duplicate record
12014|2021-09-20|1|XSHUNAW00004022332|4022332|21030102244|CHOLA REQUEST|Duplicate record
12015|2021-09-20|1|XSHUPEV00004027377|4027377|21030102290|CHOLA REQUEST|Duplicate record
12016|2021-09-20|1|XVFPPRF00004032067|4032067|21030200715|CHOLA REQUEST|Duplicate record
12017|2021-09-20|1|XVFPIRS00004019857|4019857|21030200774|CHOLA REQUEST|Duplicate record
12018|2021-09-20|1|XVFPDUM00004016003|4016003|21030201126|CHOLA REQUEST|Duplicate record
12019|2021-09-20|1|XVFPDDL00004051503|4051503|21031000837|CHOLA REQUEST|Duplicate record
12020|2021-09-20|1|XSHUABR00004052701|4052701|21031001459|CHOLA REQUEST|Duplicate record
12021|2021-09-20|1|XSHUATH00004052610|4052610|21031001881|CHOLA REQUEST|Duplicate record
12022|2021-09-20|1|XVFPJAR00004051914|4051914|21031100242|CHOLA REQUEST|Duplicate record
12023|2021-09-20|1|XVFPAKO00004052017|4052017|21031500284|CHOLA REQUEST|Duplicate record
12024|2021-09-20|1|XVFPKAY00004053238|4053238|21031500373|CHOLA REQUEST|Duplicate record
12025|2021-09-20|1|XTRAUJN00004055395|4055395|21031500723|CHOLA REQUEST|Duplicate record
12026|2021-09-20|1|XSHUKPI00004058528|4058528|21031500756|CHOLA REQUEST|Duplicate record
12027|2021-09-20|1|XTRANOK00004053395|4053395|21031500863|CHOLA REQUEST|Duplicate record
12028|2021-09-20|1|XVFPDAU00004053454|4053454|21031501325|CHOLA REQUEST|Duplicate record
12029|2021-09-20|1|XVFPKAT00004054306|4054306|21031501639|CHOLA REQUEST|Duplicate record
12030|2021-09-20|1|XSHUNEY00004051834|4051834|21031501640|CHOLA REQUEST|Duplicate record
12031|2021-09-20|1|XVFPNGR00004056320|4056320|21031501646|CHOLA REQUEST|Duplicate record
12032|2021-09-20|1|XVFPPEV00004060523|4060523|21031700050|CHOLA REQUEST|Duplicate record
12033|2021-09-20|1|XVFPBVF00004057655|4057655|21031700432|CHOLA REQUEST|Duplicate record
12034|2021-09-20|1|XVFPBVF00004055866|4055866|21031700436|CHOLA REQUEST|Duplicate record
12035|2021-09-20|1|XSHUAUJ00004057126|4057126|21031700655|CHOLA REQUEST|Duplicate record
12036|2021-09-20|1|XVFPHYF00004058932|4058932|21031700855|CHOLA REQUEST|Duplicate record
12037|2021-09-20|1|XVFPSGV00004055402|4055402|21031701273|CHOLA REQUEST|Invalid Agreement
12038|2021-09-20|1|XVFPKTP00004056824|4056824|21032200256|CHOLA REQUEST|Duplicate record
12039|2021-09-20|1|XVFPPHU00004058473|4058473|21032200352|CHOLA REQUEST|Duplicate record
12040|2021-09-20|1|XVFPCHU00004051879|4051879|21032200621|CHOLA REQUEST|Duplicate record
12041|2021-09-20|1|XVFPGDM00004064544|4064544|21032200676|CHOLA REQUEST|Duplicate record
12042|2021-09-20|1|X0CEIND00004069359|4069359|21032301380|CHOLA REQUEST|Duplicate record
12043|2021-09-20|1|XVFPSLR00004062760|4062760|21032301404|CHOLA REQUEST|Duplicate record
12044|2021-09-20|1|XTRAGHZ00004062220|4062220|21032301607|CHOLA REQUEST|Duplicate record
12045|2021-09-20|1|XVFPGUD00004070891|4070891|21032301622|CHOLA REQUEST|Duplicate record
12046|2021-09-20|1|XVFPSRR00004066295|4066295|21032301810|CHOLA REQUEST|Duplicate record
12047|2021-09-20|1|XVFPGOP00004065430|4065430|21032500019|CHOLA REQUEST|Duplicate record
12048|2021-09-20|1|XVFPMAT00004075355|4075355|21032500254|CHOLA REQUEST|Duplicate record
12049|2021-09-20|1|XSHULTR00004069033|4069033|21032500406|CHOLA REQUEST|Duplicate record
12050|2021-09-20|1|XSHURJT00004075952|4075952|21032500442|CHOLA REQUEST|Duplicate record
12051|2021-09-20|1|XVFPGWA00004074396|4074396|21032500515|CHOLA REQUEST|Duplicate record
12052|2021-09-20|1|XVFPPAW00004072037|4072037|21032500608|CHOLA REQUEST|Duplicate record
12053|2021-09-20|1|XSHUTAL00004072728|4072728|21032500687|CHOLA REQUEST|Duplicate record
12054|2021-09-20|1|XVFPKTD00004065883|4065883|21032500939|CHOLA REQUEST|Duplicate record
12055|2021-09-20|1|X0CEARF00004073997|4073997|21032500987|CHOLA REQUEST|Duplicate record
12056|2021-09-20|1|XVFPTIP00004074237|4074237|21032501288|CHOLA REQUEST|Duplicate record
12057|2021-09-20|1|XVFPGAG00004066767|4066767|21032501302|CHOLA REQUEST|Duplicate record
12058|2021-09-20|1|XVFPMAL00004063555|4063555|21032501517|CHOLA REQUEST|Duplicate record
12059|2021-09-20|1|XVFPNCF00004074490|4074490|21032601487|CHOLA REQUEST|Invalid Agreement
12060|2021-09-20|1|XVFPMAH00004072971|4072971|21032900677|CHOLA REQUEST|Duplicate record
12061|2021-09-20|1|XSHUADN00004073338|4073338|21033000348|CHOLA REQUEST|Duplicate record
12062|2021-09-20|1|XVFPBMI00004076476|4076476|21033000464|CHOLA REQUEST|Duplicate record
12063|2021-09-20|1|XTRAKOD00004078623|4078623|21033000473|CHOLA REQUEST|Duplicate record
12064|2021-09-20|1|XVFPVID00004076651|4076651|21033000590|CHOLA REQUEST|Duplicate record
12065|2021-09-20|1|XVFPKUR00004080774|4080774|21033000796|CHOLA REQUEST|Duplicate record
12066|2021-09-20|1|XTRAKRI00004079126|4079126|21033001204|CHOLA REQUEST|Duplicate record
12067|2021-09-20|1|XTRADAV00004082546|4082546|21033001248|CHOLA REQUEST|Duplicate record
12068|2021-09-20|1|XVFPTPV00004084414|4084414|21033001249|CHOLA REQUEST|Duplicate record
12069|2021-09-20|1|XVFPYTL00004080685|4080685|21033001593|CHOLA REQUEST|Duplicate record
12070|2021-09-20|1|XVFPBNR00004073647|4073647|21033102119|CHOLA REQUEST|Invalid Agreement
12071|2021-09-20|1|XVFPBST00004110705|4110705|21040220160|CHOLA REQUEST|Duplicate record
12072|2021-09-20|1|XVFPTIR00004089933|4089933|21040700133|CHOLA REQUEST|Duplicate record
12073|2021-09-20|1|XVFPGWI00004093633|4093633|21040700303|CHOLA REQUEST|Duplicate record
12074|2021-09-20|1|XVFPEVF00004099171|4099171|21040700403|CHOLA REQUEST|Duplicate record
12075|2021-09-20|1|XVFPHSR00004086775|4086775|21040700588|CHOLA REQUEST|Duplicate record
12076|2021-09-20|1|XSHULTR00004088800|4088800|21040700713|CHOLA REQUEST|Duplicate record
12077|2021-09-20|1|XTRAHHF00004081395|4081395|21040700824|CHOLA REQUEST|Duplicate record
12078|2021-09-20|1|XSHULTR00004090037|4090037|21040700896|CHOLA REQUEST|Duplicate record
12079|2021-09-20|1|XTRASDR00004088778|4088778|21040700908|CHOLA REQUEST|Duplicate record
12080|2021-09-20|1|XVFPNDT00004088042|4088042|21040701329|CHOLA REQUEST|Duplicate record
12081|2021-09-20|1|XVFPBRI00004088679|4088679|21040701576|CHOLA REQUEST|Duplicate record
12082|2021-09-20|1|XVFPGAN00004095963|4095963|21040701863|CHOLA REQUEST|Duplicate record
12083|2021-09-20|1|XTRAMRE00004082286|4082286|21040801134|CHOLA REQUEST|Duplicate record
12084|2021-09-20|1|XVFPSAH00004090325|4090325|21040801185|CHOLA REQUEST|Duplicate record
12085|2021-09-20|1|XVFPRND00004094875|4094875|21040802165|CHOLA REQUEST|Duplicate record
12086|2021-09-20|1|XVFPHHF00004095711|4095711|21041200625|CHOLA REQUEST|Duplicate record
12095|2021-09-21|1|XVFPKAT00004102649|4102649|21041702142|CHOLA REQUEST|Invalid Agreement
12096|2021-09-21|1|XVFPKAT00004105064|4105064|21041901835|CHOLA REQUEST|Invalid GNSA Ref No
12328|2021-09-21|1|XVFPHYF00004204183|4204183|21081100918|CHOLA REQUEST|Invalid GNSA Ref No
12359|2021-09-22|1|XSHUCHN00004175435|4175435|21071701953|CHOLA REQUEST|Invalid GNSA Ref No
12384|2021-09-22|1|XVFPCIH00004178259|4178259|21072202196|CHOLA REQUEST|Invalid GNSA Ref No
12395|2021-09-22|1|XVFPWAD00004188416|4188416|21072302057|CHOLA REQUEST|Invalid GNSA Ref No
12546|2021-09-22|1|XVFPHYF00004212188|4212188|21080701859|CHOLA REQUEST|Invalid GNSA Ref No
12586|2021-09-22|1|XVFPPYA00004258715|4258715|21090402174|CHOLA REQUEST|Invalid GNSA Ref No
12606|2021-09-22|1|XVFPARN00004260630|4260630|21090602139|CHOLA REQUEST|Invalid GNSA Ref No
12649|2021-09-27|1|XVFPCVF00003980354|3980354|21020201501|CHOLA REQUEST|Invalid Agreement
12742|2021-09-27|1|XVFPMBU00004045099|4045099|21030802121|CHOLA REQUEST|Invalid Agreement
12746|2021-09-27|1|XVFPVLF00004041794|4041794|21031101971|CHOLA REQUEST|Invalid Agreement
12867|2021-09-27|1|XVFPBDL00004246353|4246353|21083102963|CHOLA REQUEST|Invalid GNSA Ref No
13052|2021-10-04|1|XVFPGUD00004009189|4009189|21021202164|CHOLA REQUEST|Invalid GNSA Ref No
13071|2021-10-07|1|XVFPBTD00004056171|4056171|21031900393|CHOLA REQUEST|Invalid spdc Entry
13083|2021-10-07|1|XVFPSKK00004083959|4083959|21033102122|CHOLA REQUEST|Invalid Agreement
13656|2021-10-23|1|XSHUMAT00003931380|3931380|21012000351|CHOLA REQUEST|Invalid spdc Entry
13665|2021-10-23|1|X0CEBUN00003970811|3970811|21020400010|CHOLA REQUEST|Invalid spdc Entry
13666|2021-10-23|1|XSHUPGA00003957390|3957390|21020401286|CHOLA REQUEST|Invalid spdc Entry
13838|2021-10-23|1|X0CEPTN00004314544|4314544|21102000017|CHOLA REQUEST|Invalid Agreement
13865|2021-11-06|1|XTRABIN00003973418|3973418|21021201660|CHOLA REQUEST|Invalid spdc Entry
13937|2021-11-17|1|XVFPNDD00004001692|4001692|21021001427|CHOLA REQUEST|Invalid spdc Entry
13938|2021-11-17|1|XVFPTOL00004008748|4008748|21021202166|CHOLA REQUEST|Invalid Agreement
14004|2021-11-17|1|XVFPSGV00004055402|4055402|21031701273|CHOLA REQUEST|Invalid Agreement
14041|2021-11-17|1|XVFPGAH00004104971|4104971|21041602103|CHOLA REQUEST|Invalid Agreement
14070|2021-11-17|1|XVFPPRO00004120675|4120675|21042900811|CHOLA REQUEST|Invalid Agreement
14244|2021-11-17|1|XVFPCVF00004247445|4247445|21090602148|CHOLA REQUEST|Invalid spdc Entry
14283|2021-11-17|1|XVFPANM00004270222|4270222|21091702186|CHOLA REQUEST|Invalid GNSA Ref No
14370|2021-11-17|1|XVFPBNR00004304908|4304908|21101302168|CHOLA REQUEST|Invalid Agreement
14562|2021-11-24|1|X0HEBAN00000986080|0986080|17112500900|CHOLA REQUEST|Invalid Agreement
14576|2021-11-24|1|X0HEPAN00002431640|2431640|20031701698|CHOLA REQUEST|Invalid spdc Entry
14584|2021-11-24|1|X0HEELD00003246928|3246928|21010802204|CHOLA REQUEST|Invalid spdc Entry
14586|2021-11-24|1|X0HELIN00003174011|3174011|21032401809|CHOLA REQUEST|Invalid spdc Entry
14591|2021-11-24|1|X0HEIPE00004270003|4270003|21102002232|CHOLA REQUEST|Invalid spdc Entry
14592|2021-11-24|1|X0HEJAN00001322155|1322155|p15011700044|CHOLA REQUEST|Invalid spdc Entry
15042|2022-02-16|1|XVFPLDA00002889779|2889779|19051401221|CHOLA REQUEST|Invalid spdc Entry
15316|2022-02-23|1|XVFPTTA00003240562|3240562|19110201964|CHOLA REQUEST|Duplicate record
15317|2022-02-23|1|X0CESHM00003405499|3405499|20011800483|CHOLA REQUEST|Duplicate record
15318|2022-02-23|1|XSHUBBR00003544138|3544138|20073101940|CHOLA REQUEST|Duplicate record
15319|2022-02-23|1|XVFPHAK00004017387|4017387|21030101000|CHOLA REQUEST|Duplicate record
15320|2022-02-23|1|XVFPHAT00004059892|4059892|21031900988|CHOLA REQUEST|Duplicate record
15321|2022-02-23|1|XSHUPAY00004279136|4279136|21091701243|CHOLA REQUEST|Duplicate record
15322|2022-02-23|1|XVFPRAP00004285108|4285108|22012501265|CHOLA REQUEST|Duplicate record
15380|2022-03-03|1|XVFPCIH00004361704|4361704|21111802145|CHOLA REQUEST|Invalid GNSA Ref No
15457|2022-03-03|1|XVFPVYA00004476215|4476215|22011002883|CHOLA REQUEST|Invalid Agreement
15492|2022-03-03|1|XVFPNGR00004495909|4495909|22011302079|CHOLA REQUEST|Invalid Agreement
15613|2022-03-03|1|X0CENNG00004530906|4530906|22020301593|CHOLA REQUEST|Invalid Agreement
15679|2022-03-03|1|XVFPGVF00004545491|4545491|22021402340|CHOLA REQUEST|Invalid Agreement
15730|2022-03-31|1|XVFPNKL00004470943|4470943|21123101104|CHOLA REQUEST|Invalid GNSA Ref No
16132|2022-05-12|1|XVFPGAD00003343971|3343971|22030901335|CHOLA REQUEST|Invalid spdc Entry
16133|2022-05-12|1|XSHUBIH00002385692|2385692|22030902020|CHOLA REQUEST|Invalid spdc Entry
16177|2022-06-14|1|XVFPTHY00004635268|4635268|22053103467|CHOLA REQUEST|Invalid Agreement
16352|2022-06-29|1|XVFPKOI00002084297|2084297|17091801955|CHOLA REQUEST|Invalid spdc Entry
16353|2022-06-29|1|XVFPTYV00002096077|2096077|17091802082|CHOLA REQUEST|Invalid spdc Entry
17037|2022-07-01|1|XVFPBH000003508453|3508453|20032002491|CHOLA REQUEST|Invalid GNSA Ref No
17099|2022-07-01|1|XVFPRHT00003794616|3794616|20110900085|CHOLA REQUEST|Invalid spdc Entry
17442|2022-07-01|1|XVFPBEL00003933194|3933194|21010201661|CHOLA REQUEST|Invalid spdc Entry
17535|2022-07-07|1|XVFPTRR00004484290|4484290|22011002890|CHOLA REQUEST|Invalid GNSA Ref No
17773|2022-07-14|1|XVFPPIM00004557850|4557850|22021701402|CHOLA REQUEST|Invalid Agreement
17774|2022-07-14|1|XVFPPIM00004557851|4557851|22021701402|CHOLA REQUEST|Invalid Agreement
17775|2022-07-14|1|XVFPPIM00004557852|4557852|22021701402|CHOLA REQUEST|Invalid Agreement
17806|2022-07-14|1|XVFPCIH00004583370|4583370|22030101155|CHOLA REQUEST|Invalid Agreement
17826|2022-07-14|1|XVFPCHD00004597099|4597099|22030502166|CHOLA REQUEST|Invalid Agreement
17842|2022-07-14|1|XVFPBGO00004594011|4594011|22030801888|CHOLA REQUEST|Invalid GNSA Ref No
17989|2022-06-29|1|XVFPDDL00001873985|1873985|17013000023|CHOLA REQUEST|Duplicate record
18009|2022-08-24|1|XVFPCHN00004768481|4768481|22071101270|CHOLA REQUEST|Invalid Agreement
18886|2022-09-09|1|XTRABEM00003587481|3587481|20073101173|CHOLA REQUEST|Invalid spdc Entry
18951|2022-09-09|1|XVFPNDD00003849287|3849287|20112802512|CHOLA REQUEST|Invalid spdc Entry
18990|2022-09-09|1|XVFPNAV00003915358|3915358|21011601271|CHOLA REQUEST|Invalid spdc Entry
19074|2022-09-12|1|XVFPCRE00004611524|4611524|22042602063|CHOLA REQUEST|Invalid GNSA Ref No
19098|2022-09-16|1|XVFPGAY00004506514|4506514|22012001749|CHOLA REQUEST|Invalid spdc Entry
19103|2022-09-19|1|XVFPSGV00003061664|3061664|19071902133|CHOLA REQUEST|Invalid spdc Entry
19113|2022-09-19|1|XTRABEM00003587481|3587481|20073101173|CHOLA REQUEST|Invalid spdc Entry
19170|2022-09-19|1|XVFPNDD00004102767|4102767|21042300929|CHOLA REQUEST|Invalid spdc Entry
19188|2022-09-19|1|XVFPTEV00004793053|4793053|22061002041|CHOLA REQUEST|Invalid Agreement
19213|2022-09-19|1|XVFPENA00004888015|4888015|22072802300|CHOLA REQUEST|Invalid Agreement
19217|2022-09-19|1|XVFPMSA00004869222|4869222|22080201543|CHOLA REQUEST|Invalid spdc Entry
19218|2022-09-19|1|XVFPMSA00004869868|4869868|22080201544|CHOLA REQUEST|Invalid spdc Entry
19226|2022-09-19|1|X0CENAV00004919296|4919296|22081002245|CHOLA REQUEST|Invalid spdc Entry
19257|2022-09-19|1|XVFPDSN00004881401|4881401|22090201130|CHOLA REQUEST|Invalid spdc Entry
19258|2022-09-19|1|XVFPDSN00004889815|4889815|22090201648|CHOLA REQUEST|Invalid spdc Entry
19268|2022-09-19|1|XVFPDSN00004896229|4896229|22090901475|CHOLA REQUEST|Invalid spdc Entry
19269|2022-09-19|1|XVFPBNS00004895380|4895380|22090901978|CHOLA REQUEST|Invalid spdc Entry
19295|2022-09-26|1|XVFPNKL00002707783|2707783|19012801819|CHOLA REQUEST|Invalid GNSA Ref No
19321|2022-09-26|1|XVFPBSP00004517188|4517188|22021100001|CHOLA REQUEST|Invalid spdc Entry
19355|2022-09-30|1|XVFPDPI00003958197|3958197|21011900004|CHOLA REQUEST|Invalid spdc Entry
19400|2022-10-10|1|XVFPCUT00004796977|4796977|22070802184|CHOLA REQUEST|Invalid spdc Entry
19420|2022-11-07|1|XVFPDSN00004703886|4703886|22050900001|CHOLA REQUEST|Invalid spdc Entry
19507|2022-11-12|1|XVFPRPV00004024575|4024575|21030202143|CHOLA REQUEST|Invalid Agreement
19509|2022-11-12|1|XVFPKAT00004105064|4105064|21041901835|CHOLA REQUEST|Invalid GNSA Ref No
19512|2022-11-12|1|XVFPRAN00004463812|4463812|21123101101|CHOLA REQUEST|Invalid GNSA Ref No
19515|2022-11-12|1|XVFPPEV00003101143|3101143|22042901887|CHOLA REQUEST|Invalid GNSA Ref No
19801|2022-11-30|1|XTRAPML00005049359|5049359|22101701680|CHOLA REQUEST|Invalid spdc Entry
19817|2022-12-08|1|XVFPSIT00004620538|4620538|22062700569|CHOLA REQUEST|Invalid spdc Entry
19818|2022-12-08|1|XVFPSAB00005168817|5168817|22112601845|CHOLA REQUEST|Invalid spdc Entry
19836|2022-12-09|1|XVFPURY00005040327|5040327|22100701660|CHOLA REQUEST|Invalid spdc Entry
19838|2022-12-09|1|XVFPRWI00005025251|5025251|22100701666|CHOLA REQUEST|Invalid spdc Entry
19845|2022-12-09|1|XVFPMRE00005055813|5055813|22101701677|CHOLA REQUEST|Invalid spdc Entry
19848|2022-12-09|1|XTRAWRG00005052183|5052183|22102901868|CHOLA REQUEST|Invalid spdc Entry
20106|2022-12-16|1|XVFPBKC00005057642|5057642|22101901927|CHOLA REQUEST|Invalid spdc Entry
20117|2022-12-16|1|XVFPANM00005097500|5097500|22102801698|CHOLA REQUEST|Invalid spdc Entry
20120|2022-12-16|1|XVFPNDA00005078197|5078197|22102902435|CHOLA REQUEST|Invalid Agreement
20261|2022-12-22|1|XSHUTHE00004784122|4784122|22060602478|CHOLA REQUEST|Invalid Agreement
20302|2022-12-23|1|XVFPTOL00004008757|4008757|21021202166|CHOLA REQUEST|Invalid Agreement
20303|2022-12-23|1|XVFPNKL00004470943|4470943|21123101104|CHOLA REQUEST|Invalid GNSA Ref No
20325|2023-01-03|1|XVFPCDR00003990823|3990823|P21020300005|CHOLA REQUEST|Invalid spdc Entry
20339|2023-01-25|1|HE01JPH00000012873|0012873|E21090700184|CHOLA REQUEST|Invalid Agreement
20349|2023-02-06|1|XVFPPRE00003675877|3675877|20090302202|CHOLA REQUEST|Invalid Agreement
20513|2023-02-07|1|XVFPPTN00005240930|5240930|22122103468|CHOLA REQUEST|Invalid Agreement
20539|2023-02-09|1|XVFPSBA00005090338|5090338|22102601543|CHOLA REQUEST|Invalid spdc Entry
20544|2023-02-09|1|X0CEMPR00004789200|4789200|22122402118|CHOLA REQUEST|Invalid spdc Entry
20718|2023-02-15|1|XVFPBRY00004685432|4685432|22041802113|CHOLA REQUEST|Invalid GNSA Ref No
20719|2023-02-15|1|XVFPMAH00004880093|4880093|22080201990|CHOLA REQUEST|Invalid GNSA Ref No
20728|2023-02-15|1|X0CEKAT00005296576|5296576|23011902105|CHOLA REQUEST|Invalid Agreement
20830|2023-02-25|1|X0CETBR00002221297|2221297|18011601009|CHOLA REQUEST|Invalid GNSA Ref No
20911|2023-02-25|1|XVFPTIR00004204383|4204383|21080601909|CHOLA REQUEST|Invalid GNSA Ref No
20916|2023-02-25|1|XVFPRAN00004365576|4365576|21111502923|CHOLA REQUEST|Invalid GNSA Ref No
20920|2023-02-25|1|XVFPOTT00004494324|4494324|22010702176|CHOLA REQUEST|Invalid GNSA Ref No
20986|2023-02-28|1|XVFPCHL00002684541|2684541|18121500147|CHOLA REQUEST|Invalid spdc Entry
21529|2023-03-01|1|XSHUIJA00004437663|4437663|21122201570|CHOLA REQUEST|Invalid spdc Entry
21562|2023-03-01|1|XVFPPLS00004995018|4995018|22101002051|CHOLA REQUEST|Invalid spdc Entry
21645|2023-03-02|1|XVFPSIH00003480121|3480121|20030502173|CHOLA REQUEST|Invalid GNSA Ref No
21647|2023-03-02|1|XVFPGKR00005211175|5211175|22121000415|CHOLA REQUEST|Invalid spdc Entry
21650|2023-03-02|1|XSHUSPI00005271483|5271483|23011101757|CHOLA REQUEST|Invalid spdc Entry
